timestamp,day,hour,GPP,stomatal_conductance,Jmax,Vcmax,Chi,Dpsi,Profit,Evap,Transp,CanopyEvap,GroundEvap,SoilMoist,SoilMoistPot
2026-01-29T03:15:00Z,29,3,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857470978e-06,0.0,0.0,0.0,0.0,0.4490461579428112,-0.000615897063683712
2026-01-29T04:15:00Z,29,4,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857474523e-06,0.0,0.0,0.0,0.0,0.4490158399780031,-0.0006162264308394803
2026-01-29T05:15:00Z,29,5,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999998,0.0001,-2.773995785739617e-06,0.0,0.0,0.0,0.0,0.4489855543663237,-0.0006165555826634682
2026-01-29T06:15:00Z,29,6,5.099305715367387e-13,0.00017017956441353418,0.0010996051805881627,0.00018134919777793672,0.997787048665724,0.0001,9.930427399248386e-05,4.3070385808318104e-10,4.30703858083181e-10,0.0,0.0,0.4489552984540732,-0.0006168845476498617
2026-01-29T07:15:00Z,29,7,7.039080259356296e-11,0.002504202031542517,0.1519679346688202,0.025173929986906547,0.9791241361860981,0.001325363826893851,0.013693263152783087,5.864516311626147e-09,5.864516311626147e-09,0.0,0.0,0.4489250421560999,-0.0006172136527807417
2026-01-29T08:15:00Z,29,8,1.143235736364916e-09,0.015835077201341346,2.4690551442946216,0.41004754669838195,0.9465398840258503,0.008839689799481975,0.22207579530407007,3.922517451409391e-08,3.922517451409391e-08,0.0,0.0,0.44889461787695456,-0.0006175447222415711
2026-01-29T09:15:00Z,29,9,1.7796982205685215e-09,0.02046812869931844,3.8443292199047883,0.6391388285954731,0.935607192543297,0.012260738704543908,0.34551226292812154,5.451406004748137e-08,5.451406004748137e-08,0.0,0.0,0.4488641341909143,-0.0006178765761667093
2026-01-29T10:15:00Z,29,10,2.0069125555857427e-09,0.021327442714464594,4.335901203378664,0.7214687893724583,0.9302731440483191,0.013659795080511272,0.38948158433734925,6.093020599456452e-08,6.093020599456452e-08,0.0,0.0,0.44883364436234297,-0.0006182086352237005
2026-01-29T11:15:00Z,29,11,1.6621363125849954e-09,0.01790918290264542,3.5925254436466254,0.5985684192677162,0.9308332996002208,0.012486150797748737,0.3224578892041232,5.6168032590752793e-08,5.6168032590752793e-08,0.0,0.0,0.44880321543247625,-0.0006185401689794778
2026-01-29T12:15:00Z,29,12,7.20698127180798e-10,0.009809166261757825,1.5574908138602495,0.2592353704576146,0.9455430104568024,0.0071874159471573,0.1399143204886699,3.246605173586522e-08,3.246605173586522e-08,0.0,0.0,0.44877296094053637,-0.0006188699388601579
2026-01-29T13:15:00Z,29,13,1.1899976463120668e-10,0.002941188903505212,0.2571434232839213,0.04273680565006348,0.9697748925086015,0.002130034549289716,0.023124777170517093,9.614887090387788e-09,9.614887090387788e-09,0.0,0.0,0.44874287556220416,-0.0006191980006493339
2026-01-29T14:15:00Z,29,14,2.9028499185470593e-12,0.00026458855965704863,0.006267345356136855,0.0010379247710913307,0.9918569625095334,0.00016667992501407338,0.0005649039199377738,7.42038306266968e-10,7.42038306266968e-10,0.0,0.0,0.44871287521442355,-0.0006195252695787491
2026-01-29T15:15:00Z,29,15,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857449616e-06,0.0,0.0,0.0,0.0,0.44868291098849955,-0.0006198522784420111
2026-01-29T16:15:00Z,29,16,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857376085e-06,0.0,0.0,0.0,0.0,0.44865297836024404,-0.0006201790762284723
2026-01-29T17:15:00Z,29,17,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.7739957857534298e-06,0.0,0.0,0.0,0.0,0.4486230772626228,-0.000620505663316328
2026-01-29T18:15:00Z,29,18,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999999,0.0001,-2.773995785753158e-06,0.0,0.0,0.0,0.0,0.44859320762881655,-0.0006208320400826644
2026-01-29T19:15:00Z,29,19,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999999,0.0001,-2.7739957857487685e-06,0.0,0.0,0.0,0.0,0.4485633693922204,-0.0006211582069034631
2026-01-29T20:15:00Z,29,20,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785743013e-06,0.0,0.0,0.0,0.0,0.44853356248644277,-0.0006214841641536072
2026-01-29T21:15:00Z,29,21,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785742325e-06,0.0,0.0,0.0,0.0,0.44850378684530473,-0.0006218099122068801
